R L' D B, 4
R L' D B', 4
R L' D L, 4
R L' D L', 4
R L' D F, 4
R L' D F', 4
R L' D BR, 4
R L' D BR', 4
R L' D BL, 4
R L' D BL', 4
R L' D R, 4
R L' D R', 4
R L' D' B, 4
R L' D' B', 4
R L' D' L, 4
R L' D' L', 4
R L' D' F, 4
R L' D' F', 4
R L' D' BR, 4
R L' D' BR', 4
R L' D' BL, 4
R L' D' BL', 4
R L' D' R, 4
R L' D' R', 4
